Date,BTC-USD Price,ETH-USD Price,LTC-USD Price
6/3/2016,569.1939697,13.84669971,4.86097002
6/4/2016,572.7269897,13.74040031,4.808040142
6/5/2016,574.9769897,13.97500038,4.81291008
6/6/2016,585.5369873,13.93410015,4.959159851
6/7/2016,576.5969849,14.51200008,4.770780087
6/8/2016,581.6450195,14.41769981,4.748169899
6/9/2016,574.6300049,14.39859962,4.693120003
6/10/2016,577.4699707,13.90859985,4.840000153
6/11/2016,606.7269897,14.19159985,5.013979912
6/12/2016,672.7839966,15.74370003,5.333580017
6/13/2016,704.3759766,17.60269928,5.29031992
6/14/2016,685.559021,18.89319992,5.204020023
6/15/2016,694.4689941,18.35429955,5.239779949
6/16/2016,766.3079834,20.58860016,5.660789967
6/17/2016,748.9089966,15.37679958,5.593269825
6/18/2016,756.2269897,11.33069992,5.559949875
6/19/2016,763.7810059,12.23419952,5.593780041
6/20/2016,737.2260132,11.83950043,5.294539928
6/21/2016,666.6519775,13.30669975,4.821750164
6/22/2016,596.1160278,13.0951004,3.910700083
6/23/2016,623.9769897,13.67619991,3.850509882
6/24/2016,665.2990112,14.33209991,4.279099941
6/25/2016,665.1229858,14.28299999,4.233069897
6/26/2016,629.3670044,13.8501997,4.074309826
6/27/2016,655.2750244,13.88389969,4.119850159
6/28/2016,647.0009766,12.17560005,4.100659847
6/29/2016,639.8900146,12.61120033,4.061880112
6/30/2016,673.3369751,12.46150017,4.193500042
7/1/2016,676.2960205,12.19950008,4.255970001
7/2/2016,703.7020264,12.12839985,4.589920044
7/3/2016,658.6640015,11.72019958,4.253290176
7/4/2016,683.6619873,11.47099972,4.540559769
7/5/2016,670.6270142,10.61139965,4.452280045
7/6/2016,677.3309937,10.52890015,4.468220234
7/7/2016,640.5620117,10.1093998,4.111879826
7/8/2016,666.5230103,11.39459991,4.219910145
7/9/2016,650.960022,10.96549988,4.163070202
7/10/2016,649.3599854,10.94760036,4.099830151
7/11/2016,647.6589966,10.45899963,4.085440159
7/12/2016,664.5510254,10.51609993,4.153279781
7/13/2016,654.4680176,10.50049973,4.138549805
7/14/2016,658.0780029,11.51319981,4.148459911
7/15/2016,663.2550049,11.95160007,4.159770012
7/16/2016,660.7670288,11.65279961,4.132669926
7/17/2016,679.4589844,11.15869999,4.189889908
7/18/2016,673.1060181,11.03439999,4.148220062
7/19/2016,672.8640137,11.61909962,4.149159908
7/20/2016,665.6849976,12.45059967,4.125060081
7/21/2016,665.0120239,12.65069962,4.120230198
7/22/2016,650.6190186,14.66189957,4.038290024
7/23/2016,655.5560303,14.29969978,4.05700016
7/24/2016,661.2849731,12.74950027,4.070670128
7/25/2016,654.0969849,13.83609962,4.032040119
7/26/2016,651.7839966,11.98950005,3.970240116
7/27/2016,654.3519897,12.97280025,3.95588994
7/28/2016,655.0349731,12.84360027,3.967740059
7/29/2016,656.9920044,12.79459953,4.077439785
7/30/2016,655.0469971,12.46100044,4.061810017
7/31/2016,624.6810303,11.87590027,4.013820171
8/1/2016,606.2719727,10.94159985,3.86342001
8/2/2016,547.4650269,8.787280083,3.639580011
8/3/2016,566.3549805,10.29389954,3.719229937
8/4/2016,578.2890015,11.04279995,3.748450041
8/5/2016,575.0430298,10.92539978,3.729039907
8/6/2016,587.7780151,10.8810997,3.760179996
8/7/2016,592.6900024,10.91160011,3.780319929
8/8/2016,591.0540161,11.24540043,3.785510063
8/9/2016,587.8010254,12.24429989,3.759749889
8/10/2016,592.1030273,12.14319992,3.722419977
8/11/2016,589.1199951,11.69089985,3.742170095
8/12/2016,587.559021,11.7784996,3.709350109
8/13/2016,585.5880127,11.57129955,3.714410067
8/14/2016,570.4730225,11.19480038,3.650209904
8/15/2016,567.2399902,11.2184,3.577080011
8/16/2016,577.4390259,11.13969994,3.637720108
8/17/2016,573.2160034,10.75279999,3.599440098
8/18/2016,574.3179932,10.7560997,3.607120037
8/19/2016,575.6300049,10.74870014,3.604089975
8/20/2016,581.6970215,11.24740028,3.615560055
8/21/2016,581.3079834,11.17920017,3.615070105
8/22/2016,586.7529907,11.12090015,3.657259941
8/23/2016,583.414978,11.03059959,3.930730104
8/24/2016,580.1820068,11.03600025,3.855050087
8/25/2016,577.7609863,11.35739994,3.802069902
8/26/2016,579.651001,11.29539967,3.826380014
8/27/2016,569.9470215,11.14820004,3.736769915
8/28/2016,573.9119873,10.92930031,3.739830017
8/29/2016,574.1069946,10.98379993,3.759520054
8/30/2016,577.5029907,11.22889996,3.804059982
8/31/2016,575.4719849,11.67240047,3.797440052
9/1/2016,572.3029785,11.99489975,3.832010031
9/2/2016,575.5369873,12.11299992,3.824569941
9/3/2016,598.2119751,11.75870037,3.888750076
9/4/2016,608.6339722,11.67990017,4.01444006
9/5/2016,606.5900269,11.71700001,3.979190111
9/6/2016,610.4359741,11.68910027,3.972359896
9/7/2016,614.5440063,11.5479002,3.969880104
9/8/2016,626.315979,11.34589958,3.988339901
9/9/2016,622.8610229,11.65279961,3.969990015
9/10/2016,623.5089722,12.16849995,3.968980074
9/11/2016,606.7189941,11.63840008,3.855449915
9/12/2016,608.242981,11.89369965,3.823189974
9/13/2016,609.2410278,11.91870022,3.82171011
9/14/2016,610.684021,11.92319965,3.832159996
9/15/2016,607.1550293,11.93700027,3.811919928
9/16/2016,606.9730225,12.55580044,3.806190014
9/17/2016,605.9840088,12.69859982,3.805419922
9/18/2016,609.8740234,12.43120003,4.043399811
9/19/2016,609.2269897,13.18900013,3.831160069
9/20/2016,608.3120117,14.43029976,3.842070103
9/21/2016,597.1489868,13.76850033,3.84036994
9/22/2016,596.2979736,13.2475996,3.767570019
9/23/2016,602.84198,13.33129978,3.81291008
9/24/2016,602.625,12.87790012,3.805140018
9/25/2016,600.8259888,13.1008997,3.808379889
9/26/2016,608.0430298,12.82310009,3.858740091
9/27/2016,606.1660156,13.09829998,3.852240086
9/28/2016,604.7280273,13.2748003,3.837610006
9/29/2016,605.6929932,13.07339954,3.845609903
9/30/2016,609.7349854,13.22480011,3.841599941
10/1/2016,613.9829712,13.17269993,3.849220037
10/2/2016,610.8920288,13.19970036,3.842309952
10/3/2016,612.1329956,13.45240021,3.837970018
10/4/2016,610.2039795,13.27700043,3.823029995
10/5/2016,612.5109863,13.03569984,3.843130112
10/6/2016,613.0209961,12.85429955,3.846539974
10/7/2016,617.1209717,12.66709995,3.862289906
10/8/2016,619.1079712,12.2191,3.838049889
10/9/2016,616.7520142,12.05370045,3.815129995
10/10/2016,618.9940186,11.75549984,3.795170069
10/11/2016,641.0720215,11.78569984,3.816329956
10/12/2016,636.1920166,11.93350029,3.758510113
10/13/2016,636.7860107,11.9630003,3.906569958
10/14/2016,640.3779907,11.9382,3.897599936
10/15/2016,638.6459961,11.98340034,3.872430086
10/16/2016,641.6309814,11.95160007,3.885449886
10/17/2016,639.1929932,12.00500011,3.910480022
10/18/2016,637.960022,12.58850002,3.839580059
10/19/2016,630.5200195,12.02260017,3.804140091
10/20/2016,630.8569946,12.09899998,3.779000044
10/21/2016,632.8280029,12.17539978,3.805459976
10/22/2016,657.2940063,12.07149982,3.8854599
10/23/2016,657.0709839,12.03600025,3.917779922
10/24/2016,653.7609863,11.96899986,3.868860006
10/25/2016,657.5880127,11.41399956,3.904409885
10/26/2016,678.3040161,11.53199959,3.960289955
10/27/2016,688.3129883,11.49969959,4.021500111
10/28/2016,689.651001,11.08510017,3.97322011
10/29/2016,714.4790039,10.44460011,4.090310097
10/30/2016,701.8640137,11.18280029,4.034009933
10/31/2016,700.9719849,10.99820042,3.993959904
11/1/2016,729.7930298,10.76609993,4.088329792
11/2/2016,740.8289795,10.75259972,4.104499817
11/3/2016,688.7000122,10.80099964,3.861330032
11/4/2016,703.2349854,11.09070015,3.878890038
11/5/2016,703.4180298,11.00249958,3.86668992
11/6/2016,711.5219727,10.87349987,3.88925004
11/7/2016,703.1309814,10.80879974,3.838870049
11/8/2016,709.8480225,10.83370018,3.842760086
11/9/2016,723.2730103,10.65550041,3.864609957
11/10/2016,715.5339966,10.52449989,3.824239969
11/11/2016,716.4110107,10.28989983,3.816009998
11/12/2016,705.0540161,9.877960205,3.763880014
11/13/2016,702.0310059,10.10149956,3.878000021
11/14/2016,705.0209961,9.966480255,3.87616992
11/15/2016,711.6190186,10.21749973,3.893589973
11/16/2016,744.197998,10.05910015,4.019480228
11/17/2016,740.9769897,9.99118042,3.943190098
11/18/2016,751.585022,9.476160049,3.961319923
11/19/2016,751.6160278,9.662759781,3.953799963
11/20/2016,731.026001,9.5792799,3.921940088
11/21/2016,739.2479858,9.620820045,3.944880009
11/22/2016,751.3469849,9.905719757,3.947309971
11/23/2016,744.5939941,9.8436203,3.92531991
11/24/2016,740.2890015,9.23167038,3.907690048
11/25/2016,741.6489868,9.402050018,3.915420055
11/26/2016,735.382019,9.328109741,3.894510031
11/27/2016,732.0349731,8.998470306,3.88293004
11/28/2016,735.8129883,8.724820137,3.884540081
11/29/2016,735.6040039,8.174119949,3.874550104
11/30/2016,745.690979,8.587539673,3.893790007
12/1/2016,756.7739868,8.452500343,3.909080029
12/2/2016,777.9439697,7.759960175,3.946439981
12/3/2016,771.1550293,7.921339989,3.924000025
12/4/2016,773.8720093,7.44367981,3.899610043
12/5/2016,758.7000122,6.821660042,3.52857995
12/6/2016,764.223999,7.868929863,3.535409927
12/7/2016,768.132019,8.381480217,3.615950108
12/8/2016,770.8099976,8.230509758,3.691099882
12/9/2016,772.7940063,8.446009636,3.691479921
12/10/2016,774.6500244,8.125160217,3.680269957
12/11/2016,769.7310181,8.193619728,3.637959957
12/12/2016,780.0869751,8.522210121,3.662309885
12/13/2016,780.5560303,8.422849655,3.650279999
12/14/2016,781.4810181,8.265230179,3.619560003
12/15/2016,778.0880127,7.82847023,3.624469995
12/16/2016,784.9069824,7.858210087,3.628180027
12/17/2016,790.8289795,7.876589775,3.69749999
12/18/2016,790.5300293,7.865320206,3.676949978
12/19/2016,792.7139893,7.643819809,3.662620068
12/20/2016,800.8759766,7.660039902,3.661060095
12/21/2016,834.2810059,7.914400101,3.653450012
12/22/2016,864.539978,7.585000038,3.711679935
12/23/2016,921.9840088,7.166150093,4.655330181
12/24/2016,898.8220215,7.265769958,4.551539898
12/25/2016,896.1829834,7.175079823,4.347219944
12/26/2016,907.6099854,7.274089813,4.355480194
12/27/2016,933.197998,7.170820236,4.469399929
12/28/2016,975.9210205,7.52011013,4.571350098
12/29/2016,973.4970093,8.28415966,4.555480003
12/30/2016,961.2379761,8.15997982,4.390520096
12/31/2016,963.742981,7.969099998,4.325290203
1/1/2017,998.3250122,8.172570229,4.511590004
1/2/2017,1021.75,8.378510475,4.648940086
1/3/2017,1043.839966,9.725250244,4.626200199
1/4/2017,1154.72998,11.25160027,4.837850094
1/5/2017,1013.380005,10.25440025,4.292719841
1/6/2017,902.2009888,10.25469971,3.861259937
1/7/2017,908.585022,9.867190361,3.955879927
1/8/2017,911.1989746,10.28979969,3.99458003
1/9/2017,902.8280029,10.32559967,4.301959991
1/10/2017,907.6790161,10.54959965,4.591509819
1/11/2017,777.757019,9.717760086,3.846790075
1/12/2017,804.8339844,9.861330032,3.962800026
1/13/2017,823.9840088,9.769499779,3.890870094
1/14/2017,818.4119873,9.646659851,3.9005301
1/15/2017,821.7979736,9.904259682,3.925839901
1/16/2017,831.5339966,9.636500359,3.902539968
1/17/2017,907.9379883,10.30230045,3.939049959
1/18/2017,886.617981,10.22780037,3.838200092
1/19/2017,899.072998,10.39719963,3.860610008
1/20/2017,895.026001,10.60060024,3.890010118
1/21/2017,921.7890015,10.90919971,3.904510021
1/22/2017,924.6729736,10.70320034,3.842940092
1/23/2017,921.0120239,10.82079983,3.835760117
1/24/2017,892.6870117,10.63249969,3.786099911
1/25/2017,901.5419922,10.57050037,3.714529991
1/26/2017,917.5859985,10.58909988,3.834320068
1/27/2017,919.75,10.53730011,3.855880022
1/28/2017,921.5900269,10.56499958,3.852950096
1/29/2017,919.4959717,10.48400021,3.852099895
1/30/2017,920.382019,10.57120037,4.021249771
1/31/2017,970.4030151,10.72749996,4.078639984
2/1/2017,989.0230103,10.73209953,4.075329781
2/2/2017,1011.799988,10.82139969,4.085269928
2/3/2017,1029.910034,11.11450005,4.082560062
2/4/2017,1042.900024,11.43350029,4.058000088
2/5/2017,1027.339966,11.35299969,4.042920113
2/6/2017,1038.150024,11.38939953,4.044010162
2/7/2017,1061.349976,11.5152998,4.040369987
2/8/2017,1063.069946,11.43120003,4.023169994
2/9/2017,994.3829956,11.03219986,3.798589945
2/10/2017,988.6740112,11.27890015,3.777209997
2/11/2017,1004.450012,11.3494997,3.793100119
2/12/2017,999.1810303,11.39920044,3.764369965
2/13/2017,990.6420288,11.26949978,3.717890024
2/14/2017,1004.549988,13.02519989,3.770800114
2/15/2017,1007.47998,12.91969967,3.809279919
2/16/2017,1027.439941,12.90369987,3.786809921
2/17/2017,1046.209961,12.67650032,3.830359936
2/18/2017,1054.420044,12.81019974,3.79102993
2/19/2017,1047.869995,12.7585001,3.76225996
2/20/2017,1079.97998,12.43010044,3.767659903
2/21/2017,1115.300049,12.66839981,3.783279896
2/22/2017,1117.439941,12.59969997,3.805219889
2/23/2017,1166.719971,13.11940002,3.842950106
2/24/2017,1173.680054,13.06919956,3.84671998
2/25/2017,1143.839966,13.54870033,3.826109886
2/26/2017,1165.199951,14.52000046,3.826719999
2/27/2017,1179.969971,15.39649963,3.802740097
2/28/2017,1179.969971,15.81719971,3.770989895
3/1/2017,1222.5,17.34970093,3.798899889
3/2/2017,1251.01001,19.03019905,3.924230099
3/3/2017,1274.98999,19.45899963,3.920819998
3/4/2017,1255.150024,18.6189003,3.884000063
3/5/2017,1267.119995,19.3022995,3.901560068
3/6/2017,1272.829956,19.60569954,3.92140007
3/7/2017,1223.540039,18.8885994,3.821480036
3/8/2017,1150,16.65130043,3.776000023
3/9/2017,1188.48999,17.75469971,3.838419914
3/10/2017,1116.719971,19.33230019,3.752170086
3/11/2017,1175.829956,21.47249985,3.798000097
3/12/2017,1221.380005,23.43770027,3.842570066
3/13/2017,1231.920044,28.59289932,4.170539856
3/14/2017,1240,28.65460014,4.055190086
3/15/2017,1249.609985,35.05590057,4.160870075
3/16/2017,1187.810059,46.34579849,4.237100124
3/17/2017,1100.22998,46.82799911,4.055099964
3/18/2017,973.8179932,34.16019821,3.967619896
3/19/2017,1036.73999,44.74010086,3.956409931
3/20/2017,1054.22998,43.39020157,4.033309937
3/21/2017,1120.540039,43.14509964,4.009220123
3/22/2017,1049.140015,42.34209824,3.936490059
3/23/2017,1038.589966,43.67839813,3.98003006
3/24/2017,937.5200195,53.10749817,4.083960056
3/25/2017,972.7789917,51.25,4.07062006
3/26/2017,966.7249756,50.52159882,4.060739994
3/27/2017,1045.77002,49.66690063,4.07528019
3/28/2017,1047.150024,50.77489853,4.15568018
3/29/2017,1039.969971,53.12609863,4.185900211
3/30/2017,1026.430054,52.2057991,6.980629921
3/31/2017,1071.790039,50.03730011,6.667059898
4/1/2017,1080.5,50.69950104,6.883520126
4/2/2017,1102.170044,48.74869919,7.74450016
4/3/2017,1143.810059,44.35639954,8.070579529
4/4/2017,1133.25,44.64189911,8.289360046
4/5/2017,1124.780029,45.30400085,11.09399986
4/6/2017,1182.680054,43.24209976,10.2517004
4/7/2017,1176.900024,42.16260147,9.371560097
4/8/2017,1175.949951,44.30709839,9.916210175
4/9/2017,1187.869995,43.26699829,8.709850311
4/10/2017,1187.130005,43.43519974,8.917039871
4/11/2017,1205.01001,43.40719986,8.853830338
4/12/2017,1200.369995,46.28730011,10.78559971
4/13/2017,1169.280029,50.2193985,10.14949989
4/14/2017,1167.540039,47.57410049,10.39000034
4/15/2017,1172.52002,49.10150146,10.79459953
4/16/2017,1182.939941,48.71849823,10.71490002
4/17/2017,1193.910034,48.30459976,10.42160034
4/18/2017,1211.670044,50.70750046,10.32009983
4/19/2017,1210.290039,48.30530167,9.658080101
4/20/2017,1229.079956,49.67219925,10.3348999
4/21/2017,1222.050049,48.22439957,11.22780037
4/22/2017,1231.709961,48.5530014,13.06459999
4/23/2017,1207.209961,48.48929977,13.93910027
4/24/2017,1250.150024,50.03150177,14.96549988
4/25/2017,1265.48999,49.89120102,15.21280003
4/26/2017,1281.079956,52.72029877,14.84809971
4/27/2017,1317.72998,62.16770172,14.62199974
4/28/2017,1316.47998,70.15920258,14.34150028
4/29/2017,1321.790039,68.37689972,15.74209976
4/30/2017,1347.890015,79.02120209,15.70559978
5/1/2017,1421.599976,76.29699707,15.91769981
5/2/2017,1452.819946,77.26380157,15.89500046
5/3/2017,1490.089966,79.71820068,21.04260063
5/4/2017,1537.670044,96.98139954,23.39360046
5/5/2017,1555.449951,94.39849854,26.26689911
5/6/2017,1578.800049,97.81349945,28.15979958
5/7/2017,1596.709961,94.00730133,30.29109955
5/8/2017,1723.349976,91.42040253,28.95820045
5/9/2017,1755.359985,91.16290283,33.58300018
5/10/2017,1787.130005,89.52490234,31.96209908
5/11/2017,1848.569946,89.87969971,30.71769905
5/12/2017,1724.23999,88.65540314,27.45490074
5/13/2017,1804.910034,90.83540344,28.91200066
5/14/2017,1808.910034,90.78649902,28.89299965
5/15/2017,1738.430054,92.41490173,25.36529922
5/16/2017,1734.449951,89.43800354,23.32769966
5/17/2017,1839.089966,89.86039734,25.40439987
5/18/2017,1888.650024,96.90630341,28.35759926
5/19/2017,1987.709961,129.5269928,27.69750023
5/20/2017,2084.72998,126.5210037,27.50600052
5/21/2017,2041.199951,157.9369965,26.29820061
5/22/2017,2173.399902,174.2610016,25.38100052
5/23/2017,2320.419922,181.9519958,32.11209869
5/24/2017,2443.639893,190.0460052,34.45339966
5/25/2017,2304.97998,174.4459991,29.90019989
5/26/2017,2202.419922,160.4029999,23.74830055
5/27/2017,2038.869995,157.7579956,23.73530006
5/28/2017,2155.800049,170.5110016,24.22060013
5/29/2017,2255.610107,194.9089966,25.21249962
5/30/2017,2175.469971,231.9109955,24.1420002
5/31/2017,2286.409912,230.6690063,25.29759979
6/1/2017,2407.879883,222.2389984,28.80340004
6/2/2017,2488.550049,223.7749939,28.94470024
6/3/2017,2515.350098,224.3760071,27.6609993
6/4/2017,2511.810059,245.3320007,27.93930054
6/5/2017,2686.810059,248.4640045,30.84329987
6/6/2017,2863.199951,264.4660034,30.5510006
6/7/2017,2732.159912,258.0710144,28.3946991
6/8/2017,2805.620117,261.6659851,30.21190071
6/9/2017,2823.810059,281.7369995,29.68160057
6/10/2017,2947.709961,337.6679993,30.44169998
6/11/2017,2958.110107,340.6090088,33.21630096
6/12/2017,2659.629883,401.4899902,29.50349998
6/13/2017,2717.02002,397.5369873,30.64290047
6/14/2017,2506.370117,359.053009,30.22470093
6/15/2017,2464.580078,361.9330139,30.2201004
6/16/2017,2518.560059,370.2269897,35.70050049
6/17/2017,2655.879883,379.4140015,47.64590073
6/18/2017,2548.290039,371.4580078,46.04159927
6/19/2017,2589.600098,370.0559998,50.32089996
6/20/2017,2721.790039,359.0050049,47.21640015
6/21/2017,2689.100098,336.8720093,47.78749847
6/22/2017,2705.409912,336.3710022,47.71289825
6/23/2017,2744.909912,341.7390137,47.33549881
6/24/2017,2608.719971,323.6960144,44.4917984
6/25/2017,2589.409912,303.2479858,43.92440033
6/26/2017,2478.449951,272.6919861,41.13180161
6/27/2017,2552.449951,293.0880127,40.54150009
6/28/2017,2574.790039,327.927002,42.84949875
6/29/2017,2539.320068,302.8829956,41.06529999
6/30/2017,2480.840088,294.9159851,40.35430145
7/1/2017,2434.550049,274.6010132,38.98820114
7/2/2017,2506.469971,287.9869995,41.56760025
7/3/2017,2564.060059,282.8980103,46.42520142
7/4/2017,2601.639893,273.303009,55.33440018
7/5/2017,2601.98999,268.7739868,53.19449997
7/6/2017,2608.560059,270.5490112,51.13029861
7/7/2017,2518.659912,245.9909973,46.57550049
7/8/2017,2571.340088,251.6970062,52.13850021
7/9/2017,2518.439941,242.1369934,49.58050156
7/10/2017,2372.560059,215.3569946,46.57640076
7/11/2017,2337.790039,197.404007,45.3307991
7/12/2017,2398.840088,230.7740021,48.75120163
7/13/2017,2357.899902,209.7330017,46.32780075
7/14/2017,2233.340088,199.6620026,42.80270004
7/15/2017,1998.859985,170.6549988,38.9239006
7/16/2017,1929.819946,157.3630066,40.91289902
7/17/2017,2228.409912,193.423996,42.66970062
7/18/2017,2318.879883,234.3910065,44.30239868
7/19/2017,2273.429932,199.7030029,40.86439896
7/20/2017,2817.600098,227.2649994,45.01570129
7/21/2017,2667.76001,218.3049927,45.76300049
7/22/2017,2810.120117,229.4759979,46.55830002
7/23/2017,2730.399902,225.951004,44.05590057
7/24/2017,2754.860107,224.7109985,44.4054985
7/25/2017,2576.47998,206.7100067,42.24129868
7/26/2017,2529.449951,203.9530029,42.22969818
7/27/2017,2671.780029,204.3179932,42.13980103
7/28/2017,2809.01001,193.1230011,40.61460114
7/29/2017,2726.449951,205.7890015,41.1155014
7/30/2017,2757.179932,197.9779968,40.42200089
7/31/2017,2875.340088,203.8710022,43.02270126
8/1/2017,2718.26001,226.7689972,43.03630066
8/2/2017,2710.669922,219.9519958,42.13219833
8/3/2017,2804.72998,225.3419952,42.86149979
8/4/2017,2895.889893,223.072998,43.4496994
8/5/2017,3252.909912,256.5069885,46.85900116
8/6/2017,3213.939941,261.5669861,45.10300064
8/7/2017,3378.939941,269.1799927,45.79550171
8/8/2017,3419.939941,296.7690125,48.63190079
8/9/2017,3342.469971,296.0270081,48.01190186
8/10/2017,3381.280029,295.8919983,46.49980164
8/11/2017,3650.620117,308.8640137,47.09939957
8/12/2017,3884.709961,310.6010132,46.43389893
8/13/2017,4073.26001,298.0639954,45.81280136
8/14/2017,4325.129883,300.0969849,45.80450058
8/15/2017,4181.930176,289.8179932,43.30649948
8/16/2017,4376.629883,302.2669983,44.15119934
8/17/2017,4331.689941,301.4570007,43.91460037
8/18/2017,4160.620117,295.5899963,47.28139877
8/19/2017,4193.700195,297.4700012,45.47999954
8/20/2017,4087.659912,301.428009,46.23099899
8/21/2017,4001.73999,321.5910034,47.93600082
8/22/2017,4100.52002,314.7850037,46.72710037
8/23/2017,4151.52002,317.5190125,53.24810028
8/24/2017,4334.680176,325.6109924,50.18560028
8/25/2017,4371.600098,331.9150085,51.17679977
8/26/2017,4352.399902,333.8819885,51.74959946
8/27/2017,4382.879883,347.8930054,61.15879822
8/28/2017,4382.660156,347.7470093,62.35549927
8/29/2017,4579.02002,370.6669922,63.16699982
8/30/2017,4565.299805,378.4849854,64.16929626
8/31/2017,4703.390137,383.0419922,71.05509949
9/1/2017,4892.009766,387.7409973,86.03970337
9/2/2017,4578.77002,348.9840088,79.02429962
9/3/2017,4582.959961,347.4840088,76.84300232
9/4/2017,4236.310059,295.17099,65.20580292
9/5/2017,4376.529785,312.9880066,71.2947998
9/6/2017,4597.120117,334.3380127,80.11430359
9/7/2017,4599.879883,329.428009,78.48429871
9/8/2017,4228.75,296.4970093,67.7947998
9/9/2017,4226.060059,294.4049988,66.00910187
9/10/2017,4122.939941,288.7470093,61.61349869
9/11/2017,4161.27002,294.5320129,66.03990173
9/12/2017,4130.810059,291.4639893,64.23370361
9/13/2017,3882.590088,277.1119995,61.73009872
9/14/2017,3154.949951,213.9080048,41.5848999
9/15/2017,3637.52002,250.4640045,48.21260071
9/16/2017,3625.040039,246.5220032,48.25830078
9/17/2017,3582.879883,251.7489929,48.49020004
9/18/2017,4065.199951,293.4970093,55.52539825
9/19/2017,3924.969971,282.8039856,52.83530045
9/20/2017,3905.949951,283.7420044,51.73379898
9/21/2017,3631.040039,258.5799866,46.60580063
9/22/2017,3630.699951,264.3099976,48.09030151
9/23/2017,3792.399902,286.1679993,49.27159882
9/24/2017,3682.840088,282.4830017,47.61830139
9/25/2017,3926.070068,292.3320007,51.58010101
9/26/2017,3892.350098,287.4379883,51.54679871
9/27/2017,4200.669922,306.4670105,56.28310013
9/28/2017,4174.72998,299.1549988,54.08520126
9/29/2017,4163.069824,291.4670105,52.6230011
9/30/2017,4338.709961,301.4649963,55.14239883
10/1/2017,4403.740234,302.3370056,54.54330063
10/2/2017,4409.319824,297.4750061,53.37599945
10/3/2017,4317.47998,292.4630127,52.34960175
10/4/2017,4229.359863,292.6579895,51.3995018
10/5/2017,4328.410156,295.8630066,51.66949844
10/6/2017,4370.810059,308.5880127,52.12009811
10/7/2017,4426.890137,311.1239929,52.58399963
10/8/2017,4610.47998,308.6080017,53.14260101
10/9/2017,4772.02002,297.3919983,50.16400146
10/10/2017,4781.990234,299.8699951,50.71709824
10/11/2017,4826.47998,303.4559937,50.88750076
10/12/2017,5446.910156,304.1359863,60.10760117
10/13/2017,5647.209961,338.7569885,59.42890167
10/14/2017,5831.790039,339.6279907,63.95019913
10/15/2017,5678.189941,336.5950012,65.4673996
10/16/2017,5725.589844,333.3840027,64.62190247
10/17/2017,5605.509766,317.0820007,59.47900009
10/18/2017,5590.689941,314.3190002,60.73080063
10/19/2017,5708.52002,308.0880127,59.73970032
10/20/2017,6011.450195,304.006012,60.33060074
10/21/2017,6031.600098,300.1870117,58.2018013
10/22/2017,6008.419922,295.4460144,56.80789948
10/23/2017,5930.319824,286.9500122,54.92020035
10/24/2017,5526.640137,298.3280029,55.96319962
10/25/2017,5750.799805,297.9249878,56.49430084
10/26/2017,5904.830078,296.5270081,55.73799896
10/27/2017,5780.899902,297.4230042,55.33240128
10/28/2017,5753.089844,296.2980042,54.69390106
10/29/2017,6153.850098,305.0880127,57.10639954
10/30/2017,6130.529785,307.7510071,56.39049911
10/31/2017,6468.399902,305.8789978,55.7541008
11/1/2017,6767.310059,291.6940002,53.18080139
11/2/2017,7078.5,287.4289856,54.73730087
11/3/2017,7207.759766,305.7109985,56.1814003
11/4/2017,7379.950195,300.4689941,55.03720093
11/5/2017,7407.410156,296.2630005,54.74639893
11/6/2017,7022.759766,298.8919983,55.17369843
11/7/2017,7144.379883,294.6589966,61.29520035
11/8/2017,7459.689941,309.0700073,62.57310104
11/9/2017,7143.580078,320.8840027,64.2696991
11/10/2017,6618.140137,299.2529907,59.26010132
11/11/2017,6357.600098,314.6809998,62.30329895
11/12/2017,5950.069824,307.9079895,59.00540161
11/13/2017,6559.490234,316.7160034,61.39649963
11/14/2017,6635.75,337.631012,62.67959976
11/15/2017,7315.540039,333.3569946,63.82360077
11/16/2017,7871.689941,330.9240112,71.06020355
11/17/2017,7708.990234,332.3940125,67.56900024
11/18/2017,7790.149902,347.6119995,69.64369965
11/19/2017,8036.490234,354.3859863,71.58930206
11/20/2017,8200.639648,366.730011,72.25279999
11/21/2017,8071.259766,360.401001,70.02829742
11/22/2017,8253.549805,380.6520081,71.89279938
11/23/2017,8038.77002,410.1659851,73.2233963
11/24/2017,8253.69043,474.9110107,77.96829987
11/25/2017,8790.919922,466.276001,88.81690216
11/26/2017,9330.549805,471.3299866,85.92680359
11/27/2017,9818.349609,480.355011,91.60269928
11/28/2017,10058.7998,472.9020081,96.03379822
11/29/2017,9888.610352,427.5230103,85.57099915
11/30/2017,10233.59961,447.1140137,88.33070374
12/1/2017,10975.59961,466.5400085,99.00370026
12/2/2017,11074.59961,463.4490051,100.2839966
12/3/2017,11323.2002,465.8529968,101.2630005
12/4/2017,11657.2002,470.20401,104.2360001
12/5/2017,11916.7002,463.2810059,102.3970032
12/6/2017,14291.5,428.5880127,100.3519974
12/7/2017,17899.69922,434.4079895,98.29239655
12/8/2017,16569.40039,456.0310059,124.8460007
12/9/2017,15178.2002,473.5020142,155.2420044
12/10/2017,15455.40039,441.7210083,148.6600037
12/11/2017,16936.80078,515.1359863,214.2030029
12/12/2017,17415.40039,651.4310303,316.1589966
12/13/2017,16408.19922,702.7670288,302.6019897
12/14/2017,16564,695.815979,279.3280029
12/15/2017,17706.90039,684.447998,299.7789917
